2023-04-25 00:28:43,249 WARN  [http-nio-8080-exec-5] org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver:Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.time.LocalDateTime` from String "24/04/2023 19:57:33": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '24/04/2023 19:57:33' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 24; nested exception is com.fasterxml.jackson.databind.exc.InvalidFormatException: Cannot deserialize value of type `java.time.LocalDateTime` from String "24/04/2023 19:57:33": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '24/04/2023 19:57:33' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 24<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 2, column: 17] (through reference chain: com.enoca.DTO.request.DateRequest["givenDate"])]
2023-04-25 00:30:36,080 WARN  [http-nio-8080-exec-10] org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver:Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.time.LocalDateTime` from String "24/04/2023 19:57:00": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '24/04/2023 19:57:00' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 24; nested exception is com.fasterxml.jackson.databind.exc.InvalidFormatException: Cannot deserialize value of type `java.time.LocalDateTime` from String "24/04/2023 19:57:00": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '24/04/2023 19:57:00' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 24<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 2, column: 17] (through reference chain: com.enoca.DTO.request.DateRequest["givenDate"])]
2023-04-25 00:31:22,884 WARN  [http-nio-8080-exec-1] org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver:Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.time.LocalDateTime` from String "24/04/2023 00:00:00": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '24/04/2023 00:00:00' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 24; nested exception is com.fasterxml.jackson.databind.exc.InvalidFormatException: Cannot deserialize value of type `java.time.LocalDateTime` from String "24/04/2023 00:00:00": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '24/04/2023 00:00:00' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 24<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 2, column: 17] (through reference chain: com.enoca.DTO.request.DateRequest["givenDate"])]
2023-04-25 00:31:29,853 WARN  [http-nio-8080-exec-4] org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver:Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.time.LocalDateTime` from String "23/04/2023 00:00:00": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '23/04/2023 00:00:00' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 23; nested exception is com.fasterxml.jackson.databind.exc.InvalidFormatException: Cannot deserialize value of type `java.time.LocalDateTime` from String "23/04/2023 00:00:00": Failed to deserialize java.time.LocalDateTime: (java.time.format.DateTimeParseException) Text '23/04/2023 00:00:00' could not be parsed: Invalid value for MonthOfYear (valid values 1 - 12): 23<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 2, column: 17] (through reference chain: com.enoca.DTO.request.DateRequest["givenDate"])]
2023-04-25 00:32:23,129 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2023-04-25 00:32:23,156 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2023-04-25 00:32:23,183 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
2023-04-25 12:29:24,135 INFO  [restartedMain] com.enoca.Enoca1Application:Starting Enoca1Application using Java 18.0.2.1 on DESKTOP-CG3T063 with PID 8364 (C:\Users\Acer\IdeaProjects\enoca1\target\classes started by Acer in C:\Users\Acer\IdeaProjects\enoca1)
2023-04-25 12:29:24,145 INFO  [restartedMain] com.enoca.Enoca1Application:No active profile set, falling back to 1 default profile: "default"
2023-04-25 12:29:24,425 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-04-25 12:29:24,426 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-04-25 12:29:28,038 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-04-25 12:29:28,341 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 272 ms. Found 4 JPA repository interfaces.
2023-04-25 12:29:31,296 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8080 (http)
2023-04-25 12:29:31,332 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2023-04-25 12:29:31,334 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.73]
2023-04-25 12:29:31,642 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
2023-04-25 12:29:31,644 INFO  [restartedMain] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:Root WebApplicationContext: initialization completed in 7215 ms
2023-04-25 12:29:33,778 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper:HHH000204: Processing PersistenceUnitInfo [name: default]
2023-04-25 12:29:34,316 INFO  [restartedMain] org.hibernate.Version:HHH000412: Hibernate ORM core version 5.6.15.Final
2023-04-25 12:29:36,731 INFO  [restartedMain] org.hibernate.annotations.common.Version:HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-04-25 12:29:37,224 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Starting...
2023-04-25 12:29:38,418 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Start completed.
2023-04-25 12:29:38,637 INFO  [restartedMain] org.hibernate.dialect.Dialect:HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-04-25 12:29:42,792 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator:HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-04-25 12:29:42,828 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-04-25 12:29:44,919 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2be67e1e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@35c7e991, org.springframework.security.web.context.SecurityContextPersistenceFilter@1e529c4c, org.springframework.security.web.header.HeaderWriterFilter@525423fd, org.springframework.security.web.authentication.logout.LogoutFilter@741debe1, com.enoca.security.jwt.AuthTokenFilter@252bb6e0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2f2ae34f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3b2e9674, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@558ef8b9, org.springframework.security.web.session.SessionManagementFilter@12c881e1, org.springframework.security.web.access.ExceptionTranslationFilter@455f9d32, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1051ddde]
2023-04-25 12:29:45,130 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration:spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-25 12:29:47,758 INFO  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:LiveReload server is running on port 35729
2023-04-25 12:29:47,792 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 15 endpoint(s) beneath base path '/actuator'
2023-04-25 12:29:48,249 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat started on port(s): 8080 (http) with context path ''
2023-04-25 12:29:48,358 INFO  [restartedMain] com.enoca.Enoca1Application:Started Enoca1Application in 26.226 seconds (JVM running for 30.028)
2023-04-25 12:29:49,826 INFO  [RMI TCP Connection(2)-10.14.0.2] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-25 13:15:57,988 WARN  [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool:HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8m18s402ms465µs200ns).
2023-04-25 13:25:04,696 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2023-04-25 13:25:04,723 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2023-04-25 13:25:04,745 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
2023-04-25 13:25:27,122 INFO  [restartedMain] com.enoca.Enoca1Application:Starting Enoca1Application using Java 18.0.2.1 on DESKTOP-CG3T063 with PID 13108 (C:\Users\Acer\IdeaProjects\enoca1\target\classes started by Acer in C:\Users\Acer\IdeaProjects\enoca1)
2023-04-25 13:25:27,128 INFO  [restartedMain] com.enoca.Enoca1Application:No active profile set, falling back to 1 default profile: "default"
2023-04-25 13:25:27,354 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-04-25 13:25:27,354 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-04-25 13:25:30,432 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-04-25 13:25:30,664 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 205 ms. Found 4 JPA repository interfaces.
2023-04-25 13:25:32,536 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8080 (http)
2023-04-25 13:25:32,558 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2023-04-25 13:25:32,560 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.73]
2023-04-25 13:25:32,773 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
2023-04-25 13:25:32,777 INFO  [restartedMain] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:Root WebApplicationContext: initialization completed in 5421 ms
2023-04-25 13:25:33,702 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper:HHH000204: Processing PersistenceUnitInfo [name: default]
2023-04-25 13:25:33,860 INFO  [restartedMain] org.hibernate.Version:HHH000412: Hibernate ORM core version 5.6.15.Final
2023-04-25 13:25:34,415 INFO  [restartedMain] org.hibernate.annotations.common.Version:HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-04-25 13:25:34,687 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Starting...
2023-04-25 13:25:35,040 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Start completed.
2023-04-25 13:25:35,083 INFO  [restartedMain] org.hibernate.dialect.Dialect:HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-04-25 13:25:37,467 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator:HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-04-25 13:25:37,489 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-04-25 13:25:39,125 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2a4296da, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@52e836ef, org.springframework.security.web.context.SecurityContextPersistenceFilter@7d7ea234, org.springframework.security.web.header.HeaderWriterFilter@4fc0fc33, org.springframework.security.web.authentication.logout.LogoutFilter@75d7b2ac, com.enoca.security.jwt.AuthTokenFilter@b61e008, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@32cf25d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4377e451, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5dfe881e, org.springframework.security.web.session.SessionManagementFilter@39cda2b8, org.springframework.security.web.access.ExceptionTranslationFilter@56e2709e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@29ea270a]
2023-04-25 13:25:39,233 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration:spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-25 13:25:40,836 INFO  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:LiveReload server is running on port 35729
2023-04-25 13:25:40,855 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 15 endpoint(s) beneath base path '/actuator'
2023-04-25 13:25:41,005 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat started on port(s): 8080 (http) with context path ''
2023-04-25 13:25:41,049 INFO  [restartedMain] com.enoca.Enoca1Application:Started Enoca1Application in 15.191 seconds (JVM running for 17.755)
2023-04-25 13:26:03,360 INFO  [http-nio-8080-exec-1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-25 13:30:10,816 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2023-04-25 13:30:10,826 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2023-04-25 13:30:10,839 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
2023-04-25 13:30:35,847 INFO  [restartedMain] com.enoca.Enoca1Application:Starting Enoca1Application using Java 18.0.2.1 on DESKTOP-CG3T063 with PID 8056 (C:\Users\Acer\IdeaProjects\enoca1\target\classes started by Acer in C:\Users\Acer\IdeaProjects\enoca1)
2023-04-25 13:30:35,852 INFO  [restartedMain] com.enoca.Enoca1Application:No active profile set, falling back to 1 default profile: "default"
2023-04-25 13:30:36,048 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-04-25 13:30:36,049 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-04-25 13:30:42,556 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-04-25 13:30:42,829 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 246 ms. Found 4 JPA repository interfaces.
2023-04-25 13:30:45,655 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8080 (http)
2023-04-25 13:30:45,685 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2023-04-25 13:30:45,687 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.73]
2023-04-25 13:30:45,920 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
2023-04-25 13:30:45,922 INFO  [restartedMain] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:Root WebApplicationContext: initialization completed in 9872 ms
2023-04-25 13:30:46,665 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper:HHH000204: Processing PersistenceUnitInfo [name: default]
2023-04-25 13:30:46,763 INFO  [restartedMain] org.hibernate.Version:HHH000412: Hibernate ORM core version 5.6.15.Final
2023-04-25 13:30:47,117 INFO  [restartedMain] org.hibernate.annotations.common.Version:HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-04-25 13:30:47,313 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Starting...
2023-04-25 13:30:47,719 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Start completed.
2023-04-25 13:30:47,753 INFO  [restartedMain] org.hibernate.dialect.Dialect:HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-04-25 13:30:49,792 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator:HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-04-25 13:30:49,813 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-04-25 13:30:51,234 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@49887d53, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@698df105, org.springframework.security.web.context.SecurityContextPersistenceFilter@5631c3ca, org.springframework.security.web.header.HeaderWriterFilter@7416c446, org.springframework.security.web.authentication.logout.LogoutFilter@10e6c604, com.enoca.security.jwt.AuthTokenFilter@433af0de, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2e238ba9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@75d7b2ac, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@67f40dcf, org.springframework.security.web.session.SessionManagementFilter@4416ad3d, org.springframework.security.web.access.ExceptionTranslationFilter@61b815fe, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@18671847]
2023-04-25 13:30:51,331 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration:spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-25 13:30:52,616 INFO  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:LiveReload server is running on port 35729
2023-04-25 13:30:52,631 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 15 endpoint(s) beneath base path '/actuator'
2023-04-25 13:30:52,819 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat started on port(s): 8080 (http) with context path ''
2023-04-25 13:30:52,867 INFO  [restartedMain] com.enoca.Enoca1Application:Started Enoca1Application in 18.916 seconds (JVM running for 21.096)
2023-04-25 13:30:59,625 INFO  [http-nio-8080-exec-3] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-25 13:46:32,163 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2023-04-25 13:46:32,179 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2023-04-25 13:46:32,200 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
2023-04-25 13:46:47,522 INFO  [restartedMain] com.enoca.Enoca1Application:Starting Enoca1Application using Java 18.0.2.1 on DESKTOP-CG3T063 with PID 10804 (C:\Users\Acer\IdeaProjects\enoca1\target\classes started by Acer in C:\Users\Acer\IdeaProjects\enoca1)
2023-04-25 13:46:47,525 INFO  [restartedMain] com.enoca.Enoca1Application:No active profile set, falling back to 1 default profile: "default"
2023-04-25 13:46:47,689 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-04-25 13:46:47,692 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-04-25 13:46:50,728 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-04-25 13:46:50,900 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 153 ms. Found 4 JPA repository interfaces.
2023-04-25 13:46:52,422 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8080 (http)
2023-04-25 13:46:52,443 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2023-04-25 13:46:52,444 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.73]
2023-04-25 13:46:52,649 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
2023-04-25 13:46:52,651 INFO  [restartedMain] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:Root WebApplicationContext: initialization completed in 4955 ms
